"order_id","customer_id","order_date","total_amount"
"10703","4399","2025-09-25","1617.95"
"10704","1660","2024-10-07","658.94"
"10705","4390","2023-06-03","1042.97"
"10706","1222","2023-08-31","1389.41"
"10707","1109","2024-12-18","1373.99"
"10708","673","2024-12-26","1861.27"
"10711","1407","2024-08-05","1941.11"
"10712","3289","2023-11-27","2516.21"
"10714","1908","2025-10-18","222.37"
"10715","305","2025-03-29","1259.04"
"10716","334","2025-04-26","2058.5"
"10717","2020","2025-02-27","2259.06"
"10719","1793","2024-01-22","2920.88"
"10720","2279","2023-12-15","2961.12"
"10721","1396","2025-08-11","1925.78"
"10722","1733","2024-04-14","1308.38"
"10724","363","2025-05-08","2015.89"
"10725","2300","2025-06-14","1564.18"
"10726","4437","2024-04-12","2794.52"
"10728","4136","2025-09-04","1169.74"
"10729","3964","2025-05-31","1060.79"
"10730","4339","2025-02-11","236.17"
"10731","1964","2024-07-22","1603.67"
"10732","2110","2024-09-21","1844.74"
"10733","2678","2025-12-07","359.28"
"10735","816","2023-05-27","1716.9"
"10736","4585","2025-11-16","1685.66"
"10739","3826","2024-08-24","1124.27"
"10740","4057","2024-11-05","2420.09"
"10741","4517","2024-02-24","1396.48"
"10742","3521","2025-09-20","2659.72"
"10743","3512","2023-06-16","1888.45"
"10744","4342","2024-07-17","2095.77"
"10745","288","2024-07-09","2087.93"
"10746","3152","2025-07-02","1640.3"
"10747","2315","2025-03-22","1529.75"
"10748","1686","2025-07-01","2637.52"
"10749","860","2025-10-19","614.59"
"10750","2952","2025-12-01","687.21"
"10751","4941","2024-12-21","2727.74"
"10752","228","2025-11-15","1953.71"
"10753","3474","2024-06-18","2430.38"
"10754","1844","2024-08-29","2742.52"
"10755","4517","2023-06-15","1624.44"
"10756","4284","2024-10-10","1683.27"
"10757","2624","2025-05-16","1091.26"
"10758","4630","2026-01-11","2375.85"
"10760","2995","2025-10-12","1295.6"
"10761","4396","2023-11-16","2922.57"
"10762","3384","2025-07-21","1856.94"
"10763","2698","2023-12-03","932.26"
"10765","1498","2025-10-15","1511.44"
"10766","3118","2024-10-20","869.04"
"10767","2249","2023-12-22","443.21"
"10768","1619","2025-11-04","649.6"
"10769","3926","2023-05-24","377.48"
"10770","1639","2025-10-10","1325.59"
"10771","3256","2023-08-02","1681.36"
"10772","3753","2025-08-01","1042.87"
"10773","3222","2026-01-29","1340.14"
"10774","25","2023-10-05","1881.48"
"10775","853","2023-07-17","421.81"
"10776","1545","2024-08-26","1123.6"
"10777","800","2024-01-19","1227.38"
"10779","1720","2024-01-14","2937.29"
"10780","4773","2026-01-17","2459.21"
"10781","2520","2025-01-05","2603.63"
"10782","2760","2025-04-19","1188.73"
"10784","203","2023-06-26","2677.88"
"10785","300","2024-07-02","2510.94"
"10786","3517","2025-10-18","2044.18"
"10787","982","2025-03-10","1780.85"
"10788","2308","2024-12-01","2471.37"
"10789","1731","2025-02-21","2949.74"
"10790","3392","2025-08-16","471.11"
"10791","4429","2023-05-27","909.07"
"10792","2325","2026-03-21","1618.99"
"10793","3283","2023-04-06","1146.88"
"10794","1041","2025-01-14","1996.34"
"10795","2601","2025-01-30","2315.81"
"10796","4900","2025-10-24","1740.71"
"10797","2571","2026-03-13","354.34"
"10800","2089","2024-08-31","569.96"
"10801","3012","2025-07-26","84.52"
"10803","898","2025-08-21","1067.4"
"10804","4406","2025-07-28","2129.58"
"10806","4655","2025-01-27","1306.83"
"10807","4804","2024-05-24","1673.37"
"10808","2375","2023-08-03","2139.7"
"10809","1139","2025-06-21","728.26"
"10810","1247","2024-09-14","401.55"
"10811","1606","2025-05-09","144.61"
"10812","1330","2023-10-09","1390.06"
"10813","3459","2023-10-05","2325.28"
"10814","2136","2026-03-02","1145.62"
"10815","665","2023-12-01","886.64"
"10816","4741","2025-10-15","196.14"
"10817","4421","2024-05-15","698.38"
"10818","849","2023-10-31","1924.93"
"10819","2919","2024-09-03","2718.54"
"10820","1406","2025-06-23","1884.99"
"10821","4230","2024-10-05","2282.81"
"10822","3093","2026-01-05","1234.53"
"10823","2957","2025-01-17","518.04"
"10824","2117","2024-03-23","1485.55"
"10825","2183","2024-02-12","171.3"
"10826","942","2025-06-18","2814.56"
"10827","4301","2026-01-16","2148.76"
"10828","898","2023-05-27","1598.26"
"10829","2564","2023-06-23","1805.62"
"10830","538","2026-01-16","2099.07"
"10831","1781","2024-04-16","1473.54"
"10832","3686","2023-09-15","1042.63"
"10833","200","2025-10-09","350.75"
"10834","2463","2024-03-16","724.77"
"10835","4407","2025-09-10","2874.3"
"10837","3097","2023-08-24","2180.5"
"10838","1379","2023-07-09","1264.41"
"10839","1570","2025-07-29","519.81"
"10840","2329","2024-05-28","1273.36"
"10841","3199","2023-09-17","375.54"
"10843","1440","2023-09-16","783.92"
"10844","3754","2025-10-22","613.75"
"10845","1501","2024-02-28","1797.79"
"10846","2969","2025-10-15","1950.15"
"10847","2796","2024-03-07","364.48"
"10848","4898","2026-01-19","638.08"
"10849","2567","2023-04-25","1126.46"
"10850","3992","2026-01-20","2638.05"
"10852","2610","2025-02-27","1104.95"
"10853","77","2024-08-13","1085.34"
"10854","1241","2023-06-12","116.55"
"10855","3347","2025-05-08","2150.31"
"10857","4999","2025-02-20","1163.55"
"10859","3189","2023-10-17","1197.22"
"10860","605","2024-07-17","2758.99"
"10862","3532","2025-08-12","322.06"
"10863","3898","2024-03-02","2253.68"
"10864","1904","2024-04-22","2765.25"
"10865","138","2025-03-10","2177.07"
"10866","3399","2024-04-17","558.52"
"10867","284","2024-02-08","2467.1"
"10868","4455","2023-10-27","2988.95"
"10869","217","2025-03-05","430.23"
"10870","3320","2025-07-16","1062.57"
"10871","3476","2024-12-22","2790.15"
"10872","4861","2025-04-06","2978.79"
"10873","2244","2026-01-28","732.43"
"10874","2889","2023-08-11","2426.28"
"10875","4345","2025-01-24","2312.79"
"10876","620","2025-09-18","2701.79"
"10877","4358","2023-11-29","2452.43"
"10878","1516","2026-03-20","2550.84"
"10879","3670","2023-10-29","2787.94"
"10882","900","2025-07-11","1045.02"
"10883","2205","2025-05-14","2318.43"
"10885","3761","2026-03-11","1031.82"
"10886","980","2026-04-02","1343.54"
"10887","4061","2023-11-08","1928.34"
"10888","868","2024-06-27","2384.9"
"10889","4605","2024-12-02","641.57"
"10890","4515","2024-12-05","1975.95"
"10891","880","2024-12-22","1834.13"
"10892","4507","2024-03-17","2004.07"
"10893","1414","2024-09-27","2138.56"
"10894","2090","2024-03-23","2912.4"
"10895","1001","2025-12-23","147.71"
"10896","4449","2026-03-17","2528.27"
"10897","2921","2024-11-03","1093.64"
"10898","1599","2023-11-14","315.39"
"10899","3922","2025-09-06","1106.98"
"10900","1491","2024-07-03","2255"
"10901","2140","2024-11-23","600.91"
"10903","2267","2025-03-17","2420.27"
"10905","4935","2023-04-04","741.08"
"10906","3356","2025-07-04","578.06"
"10907","3668","2023-10-30","1249.71"
"10908","61","2025-10-25","2772.11"
"10909","3294","2025-08-30","660.45"
"10910","495","2024-12-17","149.12"
"10911","4208","2025-10-20","1919.06"
"10912","985","2025-07-15","1727.58"
"10913","461","2025-11-30","598.03"
"10914","2466","2024-03-27","290.58"
"10915","3862","2023-10-25","799.65"
"10916","1827","2025-12-22","1416.38"
"10917","4923","2025-03-06","1473.01"
"10918","2939","2023-07-28","2121.61"
"10919","2761","2023-12-24","2800.29"
"10920","3300","2025-06-09","2657.14"
"10921","2220","2024-01-15","1146.22"
"10922","3923","2025-09-26","2392.56"
"10923","3716","2023-11-06","2930.62"
"10924","2871","2026-03-27","334.22"
"10925","3972","2023-09-20","2632.91"
"10926","2988","2024-02-27","1656.68"
"10927","2656","2024-01-05","1212.04"
"10930","2083","2024-10-03","297.38"
"10932","925","2025-06-25","1272.88"
"10933","3041","2023-06-09","1151.33"
"10934","1634","2024-08-17","2111.74"
"10935","4569","2024-06-26","1799.83"
"10936","2941","2024-08-14","1487.93"
"10937","4404","2024-09-22","266.14"
"10938","2127","2025-08-28","1237.89"
"10941","2779","2024-05-16","750.06"
"10942","3799","2024-11-14","2881.68"
"10944","1200","2023-06-25","148.58"
"10945","3575","2025-03-16","1494.88"
"10946","3452","2025-11-10","586.99"
"10947","4825","2024-08-15","1756.32"
"10948","2086","2023-09-01","866.89"
"10949","4738","2026-02-21","792.06"
"10950","4754","2024-06-29","467.14"
"10951","3340","2024-06-08","1285.87"
"10952","3466","2026-01-17","1329.5"
"10953","2856","2026-02-15","568.51"
"10955","9","2024-06-25","50.44"
"10956","3977","2023-04-20","2546.61"
"10957","1522","2025-03-26","2526.84"
"10958","3559","2025-07-17","1544.34"
"10959","36","2023-10-16","72.01"
"10960","1057","2024-02-08","1566.29"
"10961","1870","2024-10-29","770.85"
"10962","3354","2023-12-02","1513.23"
"10963","4570","2024-04-30","972.45"
"10964","2199","2025-02-03","1945.45"
"10966","1338","2025-12-18","1940.32"
"10968","698","2024-07-09","318.53"
"10969","763","2025-12-27","2176.7"
"10970","2787","2026-01-23","2070.56"
"10971","2067","2023-09-02","2115.47"
"10972","179","2023-10-28","1844.18"
"10973","4891","2025-07-18","52.45"
"10974","3856","2025-07-29","1185.4"
"10975","2262","2024-09-04","128.8"
"10976","2182","2025-12-10","1030.84"
"10978","3969","2024-10-26","1706.01"
"10981","1318","2025-07-18","2580.92"
"10982","1300","2023-12-23","2421.78"
"10983","1364","2025-11-15","866.44"
"10984","3946","2023-08-20","2827.33"
"10985","4620","2026-01-10","2072.15"
"10986","2792","2024-10-24","1945.27"
"10987","1001","2025-12-31","1340.47"
"10988","4872","2026-03-10","583.7"
"10989","4169","2024-12-26","1504.91"
"10990","2145","2024-12-16","2662.59"
"10991","4468","2025-09-03","1542.57"
"10992","2433","2024-07-01","714.22"
"10993","199","2023-09-23","1111.5"
"10994","4381","2023-04-25","1801.36"
"10996","683","2024-10-27","1964.54"
"10999","2558","2023-06-02","2620.18"
"11000","1176","2024-06-09","2618"
"11001","4083","2025-05-22","836.55"
"11002","1184","2025-05-18","2070.68"
"11003","3861","2025-10-04","2640.22"
"11005","949","2023-04-26","2499.47"
"11006","698","2023-11-07","2307.94"
"11007","2060","2023-09-19","1537.18"
"11008","1117","2026-03-29","1725.11"
"11009","1456","2026-03-03","333.64"
"11010","717","2024-05-04","2921.59"
"11011","4967","2025-05-09","484.74"
"11012","1878","2024-11-13","61.69"
"11013","4544","2024-06-29","511.93"
"11014","3511","2023-06-24","278.03"
"11016","1955","2024-04-13","2310.37"
"11017","1007","2025-04-10","2553.89"
"11018","2950","2025-12-27","879.05"
"11019","4202","2024-04-11","2233.18"
"11020","4922","2026-02-28","2506.3"
"11021","252","2023-06-07","1796.75"
"11022","2048","2025-06-21","2988.72"
"11023","144","2024-01-04","2112.12"
"11025","126","2024-12-04","1509.37"
"11026","3120","2025-09-29","2646.03"
"11027","1431","2025-09-13","426.57"
"11028","1914","2024-12-11","1731.51"
"11029","3479","2024-09-03","1989.65"
"11030","971","2023-06-19","1589.61"
"11031","2878","2023-07-31","2931.08"
"11032","2987","2025-06-13","2833.46"
"11033","1539","2026-02-26","2834.23"
"11034","3532","2023-05-24","1756.87"
"11035","475","2024-06-11","417.24"
"11037","391","2023-04-22","2905.94"
"11039","2184","2025-01-16","978.17"
"11040","1317","2026-03-30","1744.4"
"11041","225","2026-03-20","2225.28"
"11042","4764","2023-08-06","2185.01"
"11045","4958","2024-10-04","792.4"
"11046","3632","2023-06-01","184.89"
"11047","1143","2023-09-02","1121.7"
"11048","1145","2023-08-18","2113.02"
"11049","4955","2025-06-23","2878.54"
"11050","2008","2023-08-21","2404.5"
"11051","2174","2023-12-12","1640.05"
"11052","3578","2024-09-24","1389.94"
"11053","4862","2025-10-04","980.7"
"11056","524","2025-10-02","2373.57"
"11057","4577","2024-08-29","299.1"
"11058","4059","2023-12-23","1138.24"
"11059","148","2026-01-18","1856.95"
"11061","3496","2024-04-07","2181.22"
"11062","3707","2023-10-07","2506.93"
"11063","3075","2025-05-24","2989.45"
"11064","3022","2023-11-28","1730.61"
"11065","2599","2024-02-06","1600.86"
"11066","4838","2025-11-16","213.25"
"11067","2127","2025-06-18","2198.74"
"11068","2638","2023-12-02","2479.5"
"11069","4035","2024-09-15","2944.58"
"11070","1317","2025-06-08","2606.02"
"11071","3967","2023-06-21","1272.96"
"11073","3228","2025-05-03","337.28"
"11074","2006","2026-01-02","504.15"
"11075","4358","2026-03-09","2704.75"
"11076","2638","2025-03-21","95.35"
"11078","663","2024-09-14","1512.25"
"11079","2749","2025-05-04","1190.28"
"11080","1553","2024-04-19","1329.77"
"11081","1203","2024-05-20","1380.34"
"11082","1768","2025-08-22","2579.73"
"11083","476","2025-07-31","1562.73"
"11085","1421","2023-06-02","1320.14"
"11086","2312","2024-03-17","2421.19"
"11088","4506","2025-11-09","1706.21"
"11089","525","2025-05-05","1178.26"
"11090","1652","2024-08-19","625.36"
"11091","3632","2023-11-22","458.38"
"11093","1242","2025-03-08","718.79"
"11094","2612","2024-04-02","2621.39"
"11095","2700","2024-08-11","1151.5"
"11096","32","2024-04-17","2187.28"
"11097","3226","2023-08-13","1562.47"
"11098","3509","2025-06-13","428.79"
"11099","4457","2024-08-22","2297.79"
"11100","2514","2023-09-13","1534.04"
"11101","3816","2026-03-08","2810.64"
"11102","1675","2025-09-28","134.89"
"11103","2154","2023-04-11","1995.46"
"11104","3328","2026-03-11","741.16"
"11106","2563","2025-02-08","2619.24"
"11107","3611","2025-01-15","2948.43"
"11108","4642","2023-06-23","1945.58"
"11109","792","2025-03-26","1107.88"
"11110","2740","2026-02-12","2165.77"
"11111","3969","2025-05-16","148.51"
"11113","4801","2025-06-12","228.88"
"11115","1487","2024-06-08","1186.35"
"11116","4213","2024-04-24","389.22"
"11118","2141","2025-07-01","1724.12"
"11119","2710","2026-03-29","715.35"
"11120","354","2026-03-15","231.43"
"11122","797","2023-12-07","2821.31"
"11123","2392","2023-10-28","2504.97"
"11125","738","2025-06-19","896.71"
"11126","401","2023-11-08","475.4"
"11127","1989","2023-11-27","594.93"
"11131","3563","2023-08-10","1518.12"
"11132","4083","2024-10-09","2339.28"
"11133","843","2024-10-09","165.22"
"11134","4602","2024-05-30","1532.59"
"11135","2785","2025-05-21","488.94"
"11136","3940","2025-01-29","491.65"
"11137","4911","2023-05-28","489.42"
"11138","176","2023-05-01","2218.12"
"11141","1142","2026-01-21","2923.94"
"11142","3994","2024-04-26","2147.51"
"11143","1338","2025-07-13","2072.37"
"11144","1212","2026-03-06","2545.94"
"11145","2629","2025-05-23","1676.08"
"11146","2307","2025-07-22","1614.52"
"11147","2084","2023-11-04","723.83"
"11148","2655","2025-01-15","288.23"
"11149","2570","2023-08-08","1489.55"
"11150","2740","2024-09-04","723.98"
"11151","881","2026-01-07","2080.64"
"11152","3997","2024-11-13","2364.95"
"11154","2563","2023-09-06","589.07"
"11155","1774","2024-04-03","856.57"
"11156","4892","2024-04-30","2069.79"
"11157","1740","2024-11-30","1054.64"
"11158","4160","2024-11-24","878.73"
"11159","4504","2026-03-24","593.85"
"11161","2340","2024-08-23","2520.83"
"11162","2038","2025-03-25","1211.37"
"11163","4325","2023-12-13","2959.43"
"11164","972","2025-11-14","113.37"
"11165","2028","2024-05-09","2804.02"
"11166","4175","2024-01-17","93.36"
"11167","1509","2024-07-06","1144.07"
"11168","302","2023-08-06","1911.58"
"11169","1720","2024-08-21","198.81"
"11171","3580","2024-02-04","2334.63"
"11172","2797","2024-01-29","1936.64"
"11173","4715","2024-07-26","971.83"
"11174","4559","2025-06-21","2587.91"
"11175","632","2025-01-18","2718.74"
"11177","4333","2023-11-10","1233.49"
"11178","3811","2023-05-27","1007.14"
"11180","3303","2024-04-10","413.51"
"11181","634","2023-07-08","989.32"
"11182","92","2023-11-13","405.76"
"11184","1469","2024-05-01","1794.66"
"11185","3763","2024-09-18","706.77"
"11186","1419","2023-10-26","130.5"
"11190","4510","2025-07-09","1760.06"
"11192","2046","2024-01-10","1631.05"
"11194","3862","2023-09-30","1016.97"
"11195","890","2024-08-03","2592.39"
"11196","319","2024-09-21","2923.43"
"11198","1400","2024-07-26","2114.19"
"11199","3063","2023-07-21","2243.16"
"11200","183","2023-09-08","1772.61"
"11201","4922","2025-02-23","576.2"
"11202","247","2024-06-20","1743.57"
"11203","676","2023-07-06","1811.68"
"11204","3623","2023-09-27","382.67"
"11205","750","2024-07-19","1290.45"
"11206","290","2025-11-20","1302.93"
"11207","186","2023-06-10","2267.84"
"11208","3481","2023-06-01","2076.96"
"11209","2693","2024-09-05","2500"
"11210","385","2025-10-25","2855.2"
"11212","1","2023-09-29","1132.59"
"11213","4138","2023-12-08","1173.88"
"11216","4234","2024-08-18","53.91"
"11218","3873","2025-05-17","2773.05"
"11219","1162","2025-10-24","2992.76"
"11220","2512","2024-09-22","2385.09"
"11221","4176","2025-03-17","473.83"
"11222","476","2026-02-27","104.58"
"11223","3754","2024-06-06","2375.63"
"11224","3082","2024-01-03","1701.62"
"11225","852","2024-08-13","461.18"
"11226","3897","2026-03-31","578.84"
"11227","4913","2023-08-11","323.47"
"11228","1163","2024-12-23","2519.75"
"11229","3981","2023-06-13","388.07"
"11230","241","2023-06-06","1434.49"
"11232","136","2025-01-13","2685.36"
"11233","4421","2023-06-26","888.02"
"11234","3414","2024-11-17","509.84"
"11235","2977","2023-09-23","965.09"
"11236","1677","2025-10-16","585.09"
"11237","3366","2026-02-13","633.4"
"11238","4793","2025-06-16","2048.68"
"11239","3819","2024-03-22","541.25"
"11240","355","2023-12-24","2876.77"
"11241","351","2024-12-27","467.06"
"11242","848","2023-08-18","623.22"
"11243","2077","2024-11-14","2321.56"
"11245","3218","2024-08-08","383.68"
"11247","2414","2023-12-27","183.29"
"11248","3944","2024-04-22","874.59"
"11249","2084","2024-09-07","1884.87"
